	PI3K-1	PI3K-2	PI3K-4	PI3K-5	PI3K-6	PI3K-7	PI3K-8	PI3K-9	PI3K-10
TMEM126A	5.94029630225428	6.16748862285916	6.1115702239454	6.39764493407851	6.14488172759526	6.27936778253511	6.51043629482984	6.71501546045484	6.31985229415918
CREBZF	4.25554708597142	3.8377172827624	4.20044785756529	4.12464788099869	4.05232835550589	4.16653230955959	3.94936564262587	4.10110983536323	4.05953752993881
CCDC89	0.435516135832703	0.311739933692721	0.379362146454025	0.87692161656054	0.739312082767847	0.456884413142296	0.477124979100324	0.694327106610702	0.745447743146165
SYTL2	3.13799245635258	2.35664839561463	2.8336885596913	3.14955407332013	3.37075610221571	2.90999631533407	3.26076109964195	3.3478637638298	2.70838184242008
CCDC83	0	0	0.141793149123327	0	0	0.173680747494029	0	0	0
PICALM	6.8909207171513	6.5675554946121	6.71889706886016	6.7642499302528	6.75167368913446	6.834405340295	6.74352000401255	6.88402616737782	6.70735947858468
EED	4.97876117256738	4.89887945639857	5.06303710653683	4.95276449901888	4.86257369719373	5.03069803669823	5.10309408998651	5.12456513894315	4.86560957745672
MIR6755	0	0	0	0	0	0	0	0	0
C11orf73	6.08775074001	6.09571787736144	6.1703301393932	6.23292201088458	6.22629807570229	6.31422903541575	6.30830606082991	6.30656682220848	6.11449754575512
CCDC81	0.469448623770129	0.96172838824922	0.838159903024505	1.03903161071661	0.831243221822318	0.624931489405208	1.07874231344479	1.05612380612158	0.94719879617912
ME3	3.90851913093899	4.34354353600706	4.14618684900151	3.86414928113615	4.07250976438414	3.85257930092483	3.95269996314606	3.87125026678224	3.83628968356977
PRSS23	7.00156309057037	6.6381869868462	6.81505922417029	7.12119629862522	7.12190788005931	6.7347938418834	7.22384301385018	6.79686417389527	6.91931124960298
OR7E2P	0	0	0	0	0	0	0	0	0
FZD4	2.82276287426187	2.99458885741089	2.79883111913982	2.71917201837597	2.68300215754943	2.48756013777967	2.65749503619239	2.58891333343956	2.50207909550511
LOC100506368	0.437069989576888	0	0.681693012412265	0	0.675784191409495	0.321247209361972	0	0	0
TMEM135	2.65546000144959	2.21541209451891	2.5687008231864	2.73148906939236	2.67574125715997	2.80273178441975	2.89137139402281	2.59203582841384	2.68990270022476
RAB38	3.74988673823936	3.56442423481567	3.5854359138364	3.70659807417271	3.9165124902868	3.62752137514861	4.11237995756819	3.8879157157785	3.84192464570527
CTSC	7.12794606569229	7.02098200500932	6.95572217770419	7.25325579049642	7.23160664057915	7.10462099545243	7.35274935450144	7.18915271774769	7.20927198863174
GRM5-AS1	0	0	0.0710647545445046	0	0	0	0	0	0
GRM5	0.0378207142367598	0.0515277008680081	0.0846828605827619	0.0786682977731462	0.0319941818721885	0	0.0420065531259601	0.145997959668754	0.0414362121933966
TYR	0	0	0	0	0	0	0	0	0
NOX4	2.51864684451942	2.09256550886272	2.32943811734692	3.00812957530953	2.89596699177278	2.26619859220041	2.46204906130738	2.65519231070924	2.54604967516683
FOLH1B	0.519483288665536	0.800492296016509	0.578458815395236	0.543255290259049	0.349867294179877	1.15188099324425	0.567657785863115	0.723934005636365	0.672962794667226
TRIM77	0	0	0	0	0	0	0	0	0
TRIM49	0	0	0	0	0	0	0	0	0
MIR5692A1	0	0	0	0	0	0	0	0	0
TRIM53AP	0	0	0	0	0	0	0	0	0
TRIM64B	0	0	0	0	0	0	0	0	0
TRIM49D2P	0	0	0	0	0	0	0	0	0
TRIM49D1	0	0	0	0	0	0	0	0	0
TRIM64	0	0	0	0	0	0	0	0	0
TRIM49C	0	0	0	0	0	0	0.150556042094906	0	0
UBTFL1	0	0	0	0	0	0	0	0	0
NAALAD2	1.38199439064232	1.5924767412347	1.46036211362787	1.43003926681957	1.54651359923237	1.90153250406764	1.39932117259117	1.42068022680907	1.57643095446053
CHORDC1	5.73325257404348	5.49838943972737	5.64511507219296	5.6647971336735	5.56883189585051	5.84267344410092	5.73590305279373	5.79367673628872	5.6874529535825
DISC1FP1	0	0	0	0	0	0.474651588281083	0	0	0.382015809486705
MIR4490	0	0	0	0	0	0	0	0	0
FAT3	0.590111860044118	0.352447973236722	0.712815381210123	0.754584647744173	0.658406430987194	0.828411390136736	0.765126619650075	0.801514059578282	0.746368735184554
MTNR1B	0	0	0	0	0.148809814634629	0	0	0	0
SLC36A4	3.87530126546916	3.45491432532833	3.69189887628368	3.86089629347248	3.91656511020837	3.9614493424716	3.92137245711059	3.83772874004616	3.66449467920643
CCDC67	1.73412748089496	1.21289641566079	1.86705013055147	1.7527416299448	1.89119893316761	2.49500168126229	2.13463631207764	1.51080257623616	1.93223789675286
SMCO4	4.81783496274365	4.77763020333549	5.09613729500778	4.92567576016483	4.79029407227685	4.93968686092864	4.94349928401983	4.65472288447093	4.81736638645517
KIAA1731	3.3543554553035	2.8817486157493	3.16328533184795	3.30636742934215	3.15052285849365	3.28306609094062	3.31644674069425	3.42339171575515	3.07198390606186
SCARNA9	0.683435013081304	2.3639029855653	1.91008232083531	1.54486072428774	1.34181848216944	1.83294540517066	2.12764240526378	2.01323522313593	0
SNORA25	3.62566417780168	4.53502235192482	4.74509321712725	3.49276394402237	4.42766523039807	4.43024084039469	4.38038285807793	5.3787391653699	3.92799380552313
SNORA32	5.25261810453498	3.71150093302154	4.7630190235184	4.76069969329301	4.63684750567005	5.16545254140497	5.46789569904511	5.61004779276342	5.08605877163856
SNORD6	3.32742529784839	3.7412223288492	3.4963819862473	3.39708740655681	3.77791050718475	4.72693984622166	0	3.70918279248086	4.77816086651779
SNORA1	3.20587072527704	3.61616459831532	3.99817025305877	2.98973323192815	1.91770349310451	3.65507404334123	3.78777613949263	2.10383405838457	2.20475204969591
SNORA8	5.12330330381056	3.52771359302059	5.1709075399769	5.32056556107032	5.72700956648996	5.32365640004015	4.7374297011992	5.56297357993981	5.18785712582042
SNORD5	4.77461130990693	4.09127703870902	2.93904854666172	5.12940689548313	3.74079268988914	5.25458594225043	3.8111554167476	5.75131389980992	4.7395637403452
SNORA18	4.75101899335472	5.27470287257842	5.37747347581292	5.13710795073168	5.02082889291589	4.82845123343114	5.21136595169427	5.2614569765012	5.66600650034523
MIR1304	3.67275797210938	4.09500314228046	3.54841199121475	4.94283706482735	3.69003944624138	4.13487502209157	3.14464139991442	3.01225025996975	3.79625400095339
SNORA40	5.77865401061868	4.95297817748807	4.7987634389389	5.4477019032582	5.35098303820084	6.02472471594546	5.33420196946773	5.43313456411136	5.50279935264655
TAF1D	5.9773032081995	5.87347276918874	5.71237806743013	5.94458010256731	5.89916085163035	6.01594940696739	6.0477199660885	6.09892811477496	5.79675008621179
C11orf54	3.06625852008305	2.40509867106308	2.96097197032729	3.14796297666749	3.49415550658113	3.12813850536876	3.04337942573073	3.25896504886811	3.05598995436555
MED17	4.61762592208106	4.26081582068016	4.4789821519363	4.5034498645573	4.46394707280968	4.66198346186025	4.44752605088638	4.65284884555389	4.49863629324695
VSTM5	0	0.571053006576538	0	0.806072801382596	0	1.58508029759181	0.839261579444167	1.04731490317229	1.11596393011322
HEPHL1	2.97550702571466	2.73522337947881	2.80157307223426	3.06286378322474	3.21948766238872	2.89434920365542	3.33850340744797	3.11669156061492	3.15791630661812
PANX1	6.5155688638964	6.28565560942751	6.35278960691052	6.31300768116097	6.37401670986086	6.35265495144365	6.4060996250879	6.4035099372926	6.42953482650824
FOLR4	0	0	0	0	0	0	0	0	0
GPR83	0	0.095430602393063	0	0.453008288143778	0.0595944497238153	0.358034516029844	0.353683179943346	0.263374257895062	0.349356479812651
MRE11A	4.6981522214792	4.29622043366912	4.63275274635898	4.6978524515106	4.76193087376246	4.79950166951233	4.94286656009618	4.85600118625472	4.65038459440555
ANKRD49	3.83285621037789	3.61128744041191	3.84968662333756	4.03554633536807	3.80600052663265	4.23927906831796	3.95305638027889	4.09544064282289	3.55042786650675
C11orf97	0	0	0	0	0	0	0	0	0.47351504349641
FUT4	3.37959229303163	3.1126606759265	3.17785693110114	3.13104066627197	3.15098594166879	3.10069329048348	3.0964543768858	3.11980228394011	3.03849320469037
PIWIL4	2.8650041704051	2.40657955971359	2.79394338655294	2.4258507261647	2.86115283233262	2.56108335719909	2.4690636373339	2.93265750870723	2.63409522803773
AMOTL1	5.09919320750853	4.79596736423297	5.03251193540402	5.00422629433548	4.99200029283207	4.95370777997658	4.85923749326364	5.02645335932748	4.71084706980537
CWC15	5.7863059299776	5.32347251092891	5.70050577789686	5.6230265585696	5.77843161006305	5.85929129465763	6.0761238694427	5.9882996910465	5.69496168931595
KDM4D	1.3692733655015	1.66338433180642	1.71954648915587	1.09687671211851	1.46575986152241	1.54978053430278	1.58562557183808	1.44963042086092	1.49360040585848
KDM4E	0.866360092191983	1.58642998220145	0.873862387221636	1.29109265053916	1.10975039454096	1.19482478041222	1.44850261414553	1.35518093801744	0.850043084216346
SRSF8	3.92797874201771	3.64603028086109	4.04537869294859	4.07320312615888	4.02569446319804	3.92791237694168	3.92889671412024	4.06042699579709	3.59284043122073
ENDOD1	5.86412574794144	5.75917790353487	5.89375487079555	6.03827194970956	6.00065880352726	5.86097427015989	6.16334754075152	6.04062736041475	5.93661947223402
LOC101929295	0	0.383023511876153	0.325125092047238	0.303723927617279	0.129297571724341	0	0.168042095103987	0	0
SESN3	1.73501229001387	1.1897725608918	1.6347255754921	1.84580812916746	1.78400019500916	1.49067454137909	1.97425878705232	1.7561217159268	1.17976172410665
LOC100129203	0	0.923257066760657	0.320066648450248	0.428026916545378	0.243996982764386	0.387021396698009	0.571005986215353	0.629422393467116	0
FAM76B	2.93717618045414	2.46490511532218	3.004235499577	3.25807535102479	3.10984099431772	3.147448611987	3.0920946500436	3.31524639920708	3.11456923767851
CEP57	4.22694849197743	3.94955494618916	4.29169007141693	4.44630395752841	4.31787705239883	4.41966966398878	4.64380754822226	4.32897565516925	4.26899189022356
MTMR2	5.39996674716735	4.98437502659184	5.35411819183051	5.41228586644374	5.42152234401777	5.40907814888206	5.52267221444961	5.55845482393919	5.30951763229448
MAML2	2.72793824669813	2.32029065568457	2.68000534149336	2.7804532356351	3.01528370521942	2.68431370863645	2.67510030655977	2.9150873509705	2.61226994088778
MIR1260B	0	0	0	0	0	0	0	0	0
CCDC82	4.89508574183684	4.01111440540182	4.70350858961561	4.84664796561124	4.95256636736687	4.99169921334318	4.96539716642211	4.87921308243	4.86750184762996
JRKL	3.08569974614815	2.37383242329654	3.16633707676056	2.99149835649499	3.05033635116326	2.95552298684902	2.98752423252189	3.04734091763589	2.81699367827983
JRKL-AS1	0	0	0	0	0	0	0	0	0
MIR7976	0	0	0	0	0	0	0	0	0
CNTN5	0	0	0	0.0416453056991196	0.0980309361610488	0.0553834110908123	0.04387523372873	0.0781354989446242	0.0852991572632915
ARHGAP42	2.15899264020302	1.84320693440664	2.30577005602575	1.85270316142382	2.02790852346591	2.22662411423985	2.308997311769	2.37740458862595	2.13983652946305
TMEM133	2.29821575876108	1.17770153457281	2.00594786975717	2.13891200889599	2.4008330880893	2.51387335003881	2.15742476872132	2.52011175981908	1.91891109853198
PGR	0.654673491423244	0.418904349924638	0.804764267797478	0.802634369823574	0.698950558872988	0.658310181577945	0.696436005811934	0.812705542199383	0.767182722066635
LOC101054525	0.432747071115838	0.780970319436691	0.483437694079099	0	0.797662064111893	0	0	1.03692717789162	0.655887875385502
TRPC6	1.07937095988825	0.817127266145048	0.707840723121091	1.08769763134066	0.769596983050833	1.07825191758609	1.05890414675632	0.681983488312497	0.775922636728666
MIR3920	0	0	0	0	0	0	0	0	0
ANGPTL5	0	0	0	0	0	0	0	0	0
KIAA1377	1.08627524284061	1.11345949396774	1.0260349724086	1.32494272814849	1.1405006432107	1.21826026174798	1.2739478587386	1.36866072141978	0.925359966450442
C11orf70	2.69596268511681	2.39729788765219	2.54554935868974	2.53212559220458	2.8523035368786	2.39561290701244	3.13367304865364	2.87675357719687	2.4480112006886
YAP1	5.63555993623606	4.93886383936236	5.54551586388784	5.66808906609411	5.74548354334273	5.5959287667072	5.64658769623053	5.65831307227543	5.35848616858506
BIRC3	3.51071982920534	2.97507981531271	3.35925295560385	3.23617651320427	3.32010710530229	3.63572945728373	2.93421840586755	3.51770021547306	3.13324095738882
BIRC2	5.4017705527937	5.02600927197824	5.29423680058852	5.46511360963073	5.42775601111	5.43558859998297	5.41142579966627	5.4588107866654	5.17395740290235
TMEM123	8.29073827328585	7.77710222746629	8.17409088624334	8.42472486002345	8.40333557134255	8.3448781916532	8.61623536290863	8.33628870124977	8.2064632282235
MMP7	10.3789846781582	10.1295544335306	10.5284225014651	10.5195053792215	10.5469141798126	10.6567080820801	10.4747357001256	10.6093386557441	10.1340394319121
MMP20	0.629275578215341	0.201262668832114	0.169217055025111	0.657028095305284	0.547563255117868	0.206843216695716	0.314146629703526	0.729162773237687	0.443487788571403
MMP27	0.176162695312448	0.438911800214893	0	0.18524558902514	0.410267452232231	0	0	0.475638037145345	0.19215540553902
MMP8	1.17626076174739	1.6359897137799	1.41830821796048	1.47101571335178	1.58933801055302	1.57211802736233	1.80378510579894	1.3468006548786	1.25222356183682
MMP10	8.71900918694599	9.20816188832749	8.14410594282911	9.17948517257139	9.20626899106416	8.14812142399411	9.6037634933308	8.50192711221056	8.69395163819731
WTAPP1	0.313696485132449	0.288850391527579	0.243997838330656	0.227522176469174	0.269097157582842	0.296620846896042	0	0.216986572537384	0
MMP1	8.80956902134889	8.61941605534113	8.36762755975191	8.74198857015546	8.76987093779993	8.20698370669191	8.91028802201577	8.81860258385444	8.3656587522063
MMP3	5.92309389078034	5.48835951281588	5.40644946866294	5.81514188604157	5.75882907441014	5.73580901396558	5.67919741975875	5.99433381979374	5.45526570324718
MMP12	8.68266356697206	8.53742502689539	8.40021378229077	8.83947573209119	8.83994378498421	8.62673271551297	9.03698432838645	8.86252229119425	8.7326449298455
MMP13	4.57851285843908	4.51487857160079	3.92077587136712	4.27361422121059	4.1754275328766	3.91497507493801	4.42465243279555	4.76443955089571	4.17689714258555
DCUN1D5	3.90315260174876	3.47203201311313	3.90824362000293	3.74295101828575	3.77698575427183	4.03511393526159	3.8939267719893	3.93039281315388	3.90041797606939
DYNC2H1	2.45864078760301	2.10158568728355	2.41567433140497	2.73693563583945	2.67020108744641	2.45110692804	2.5387691572199	2.51767709921331	2.23785183811937
MIR4693	0	0	0	0	0	0	0	0	0
PDGFD	3.33725952683843	2.59932324148126	2.92293500853002	3.31165569428545	3.51118575471493	3.00414608905605	3.34711715239461	3.37803430728288	2.95567103049865
DDI1	0	0	0	0	0.096338620579443	0	0	0	0
CASP12	0	0	0	0.325524354126412	0.139182431364425	0	0	0	0
LOC643733	2.36366344791365	2.73912774453409	2.78632841883539	3.05154532592687	2.6441386573368	2.55369370134076	3.11891867924786	2.7841436713247	2.56753691822023
CASP4	6.36822996678888	6.37112681909587	6.30574092992456	6.4549931251992	6.44653156339555	6.35414874221836	6.53051836345729	6.59559416599895	6.31772445881029
CASP5	0	0	0.408361910629889	0	0	0	0	0	0.211252527655747
CASP1	4.3578269565257	4.57048733305013	4.42608275942449	4.56753303007033	4.65040983960532	4.73830778348901	4.72077484333043	4.55707839404295	4.52229957195259
CARD16	3.86248520185081	4.04021848604222	4.17154021625556	3.75524907818567	3.22315992342617	3.89948589988025	4.19090015200733	4.25569696031028	3.95878226930089
CARD17	0.939633414423588	0.703430266770222	0	0	0	0	0	0	0
CARD18	2.70257683266212	1.68631825560954	2.93333462819263	2.02755448330399	1.67305612832481	2.35385035724802	2.507510731262	2.55404541226623	2.18753237688905
GRIA4	0.945053999722621	1.10532932433688	1.10343802527867	0.91637161902689	1.12666557875275	1.07498665181852	1.10695856730778	1.00843735486006	0.966042266771125
MSANTD4	4.08431504378569	3.1965691166968	3.89505128096536	3.83858664803756	3.85122078246565	4.03087823853062	4.07832330535137	3.99082278864562	3.83414525873452
KBTBD3	0.437114549582386	0.635678532485856	0.364755101299366	0.565603345664245	0.328935963023634	0.583884252692551	1.12492597815553	0.591432643513427	0.735962081352956
AASDHPPT	5.42937697548655	5.05928502126746	5.37796552398316	5.51478887039192	5.5913529518203	5.52037645019862	5.60193886887573	5.60471439116416	5.31742877144798
LOC101928535	0	0	0	0.0964438971903399	0	0	0	0	0.100156030222681
GUCY1A2	1.36144600442762	1.19020352373772	1.34815320971042	1.59330460854503	1.79103601996411	1.21412641131444	1.36156181276767	1.33354459779507	1.09958169882275
CWF19L2	3.40455613392618	3.21801977541836	3.09964716764766	3.50990027470433	3.61292495250469	3.15519262374436	3.53527502258338	3.51051494822953	3.04047385986572
ALKBH8	3.35849536656153	2.98403090926294	3.42706587009024	3.38299924444961	3.46979478648642	3.51778854899955	3.04511716091083	3.54212968350531	3.37109113520161
ELMOD1	1.23805225104707	0.911582139667938	1.48050022714883	0.611753812516126	0.93027232235149	0.85321165265304	1.02439493868495	0.516111570330686	1.01425746090598
LOC643923	1.21436856581633	0.379905377177806	0	0	0	0	0.315888152338812	0	0.311975400072093
SLN	0.665426434938899	1.1397152529712	0.737172193538911	0.946622097304397	1.449759454782	0	0.72407957844099	0	0.716216872896943
SLC35F2	6.27019323419345	6.23395738360227	6.10764762997531	6.29368741022388	6.24515257864302	6.19372528881084	6.37564727936618	6.33523940973952	6.39447498066208
RAB39A	0.310423046682477	0.409954012624554	0.184724089985092	0.32568787596593	0.139256884822872	0.420536604410658	0.180803640849715	0.31107463373271	0.33725706759823
CUL5	4.43943022052649	3.6657164167247	4.31770888946559	4.40901156705395	4.41281370184724	4.46001604616064	4.51985677299093	4.47348528722066	4.27020213329978
ACAT1	5.76355825555084	5.76857274136534	5.89245559156052	5.87616989882111	5.87974442094259	6.01629298155791	6.10172676950095	5.97934775045132	5.92638563888433
NPAT	3.9394064899168	3.23051898264357	3.65593788006589	3.59243660392528	3.77461702687425	3.61192281117636	3.63030691359566	3.64639022794909	3.31232547049138
ATM	3.79216915366927	3.45657519872001	3.62425938040381	3.8908608238211	3.92626073882109	3.87025261764572	3.87236509439547	3.81548316231556	3.60347398546676
