	GFP-1	GFP-2	GFP-3	GFP-4	GFP-7	GFP-8
OR51V1	0	0	0	0	0	0
HBB	0	0	0	0	0	0
HBD	0	0	0	0	0	0
HBBP1	0	0	0	0	0	0
HBG1	0	0	0	0	0	0
HBG2	0	0	0	0	0	0
HBE1	0	0	0.245911221429172	0	0	0.262805533823623
OR51B4	0	0	0	0	0	0
OR51B2	0	0	0	0	0	0
OR51B5	0	0	0	0	0	0
OR51B6	0	0	0	0	0	0
OR51M1	0	0	0	0	0	0
OR51Q1	0	0	0	0	0	0
OR51I1	0.18927062672082	0	0	0	0	0
OR51I2	0	0.194399847487953	0	0	0	0
OR52D1	0	0	0	0	0	0
UBQLN3	0	0	0	0	0	0
UBQLNL	0.571696578972714	0.994172151061234	0.933285741851882	0.778334409979418	0.865407027689867	0.43219151942943
OR52H1	0	0	0	0	0	0
OR52B6	0	0	0	0	0	0
TRIM6	1.82604940621819	1.67718192363364	1.69865307114026	2.00393330708718	1.83819005322361	1.67020466986936
TRIM6-TRIM34	0	0	0	0	0	0
TRIM34	0.0796000657070042	0.245058047228627	0.628269465110251	0.199512641798494	0	0
TRIM5	5.91832304680442	5.93532523439347	5.83687756292452	6.00235977493905	6.11169137264201	6.01813952544978
TRIM22	8.48100345706257	8.42980113254009	8.45894899695488	8.63649612486036	8.70592635264218	8.61070986380119
OR56B1	0	0	0	0	0	0
OR52N4	1.32474294132885	1.22622837370461	1.3000414297126	1.38383079035008	0.94477037686084	1.60594674592236
OR52N5	0	0	0	0	0	0
OR52N1	0	0	0	0	0	0
OR52N2	0.197692699680321	0	0.393930459323441	0.253371866020541	0.648326273980883	0.225007472572067
OR52E6	0	0	0.402686689516868	0	0	0
OR52E8	0	0	0	0	0	0
OR52E4	0	0	0	0	0	0
OR56A3	0	0	0	0	0	0
OR56A5	0	0	0	0	0	0
OR52L1	0	0	0	0	0	0
OR56A4	0	0	0	0	0	0
OR56A1	0	0	0	0	0	0
OR56B4	0	0.215090198594897	0	0	0	0.226309002393082
OR52B2	0	0	0	0	0	0
OR52W1	0	0	0	0	0	0
C11orf42	0.168796297924025	0.182737252847512	0	0.216931695458793	0	0
FAM160A2	4.12883363596639	4.07996680662029	3.74164628501611	3.87799236240754	3.53529687994083	3.7760964568927
CNGA4	0.199721446554188	0	0	0.133628989694649	0	0
CCKBR	0	0.0985588288012194	0	0.327540637591945	0.0878218379455974	0.103918353071
PRKCDBP	7.03907648820686	7.34420418448152	7.38477549229297	7.027725607671	7.27174774530357	7.16596343803265
SMPD1	5.71367661155309	5.81396483992436	5.57543676584129	5.8148970223918	5.73668006677128	5.78529823110331
APBB1	3.52539932125268	3.83107127375912	3.82460844482954	3.68345274484503	3.73083151526046	3.70973869918104
HPX	1.63128294291959	1.43923972110586	1.20670853316216	1.24565031403488	1.4713612023571	1.68261559368769
TRIM3	3.05198451534572	3.41385463847028	3.40301601241144	3.32045459825552	3.12568592348522	3.29472739926712
ARFIP2	5.33613572084759	5.51938222069245	5.47416168955334	5.2746220326122	5.25791646542302	5.1689019568734
TIMM10B	4.85820366759738	4.85914002723881	5.01205271994877	4.84798397242592	4.79226781270526	4.80844301630836
DNHD1	2.40782831708933	2.54427220709876	2.67293842490522	2.77462963111632	2.08172421942909	2.27409966492358
RRP8	4.88360690278726	5.10835158176039	4.89076312788975	4.74082146641987	4.77452640985413	4.80753012303446
ILK	7.89055329954657	8.07762386364426	8.03176516731175	7.68573474969084	8.16459696227632	7.92411125760852
TAF10	6.83564203222564	6.80355681938829	6.6375097416049	6.52044631022297	6.28806613975644	6.53915108142859
TPP1	6.64419462716678	6.72525863436821	6.49358307472727	6.72704876158682	7.08167155958202	6.78865825610081
DCHS1	0.81950019776424	1.25793585168476	1.24318293545497	0.696495046107901	1.20895055362918	1.05377334509511
MRPL17	5.80387161917008	5.79196468616857	5.91530944247023	5.61389853239248	5.82403914316254	5.7910637233596
GVINP1	0.314710236330608	0.298468933425629	0.165552182233755	0.25241332072044	0.190617772872195	0.224148087864503
OR2AG2	0	0	0	0.475122267379019	0.194180848902029	0
OR2AG1	0	0	0	0	0	0
OR6A2	0	0	0	0	0	0.160670911460147
OR10A5	0	0	0	0	0	0
OR10A2	0	0	0	0	0	0
OR10A4	0	0	0	0	0	0
OR2D2	0	0	0	0	0	0
OR2D3	0	0	0	0	0	0
ZNF215	1.81595068815953	2.01362788492856	1.97943579378234	2.08570566217055	2.05183138506779	1.99506092357798
ZNF214	0.615175482809007	0.988019563264448	1.2413143042763	0.637942496154937	1.0555092999953	0.938600410223832
NLRP14	0.152285085416852	0.0571006629591147	0.110141196298718	0.0683436432488781	0	0.118089522169701
RBMXL2	0.0895651060106586	0	0	0	0	0.102469116684409
SYT9	0.193298417419614	0.159612959898208	0	0.189758290216146	0.14254609028689	0
LOC100506258	0.250043873745245	0.0957603564148099	0.524349792449851	0.168252293956226	0.278851651224231	0.148927309350154
OLFML1	1.30222990711146	2.20645382739429	1.4177112903138	1.93016968615724	1.99039255958264	1.97105177391083
PPFIBP2	3.35519541444102	3.2154121499775	3.13226309123514	3.08421778705891	2.5729617477182	2.97436278313598
CYB5R2	7.07993044442292	6.73873550022577	6.61596616493572	6.57356355572189	5.9632974520378	6.33464048999749
OVCH2	0.988873128151932	0.532409774225215	0	1.1935740345844	0.39723376596409	0.810977603305171
OR5P2	0	0	0	0	0	0
OR5P3	0	0	0	0	0	0
OR5E1P	0	0	0	0	0	0
LOC283299	0.0795381834751615	0.387716405510307	0.381759413388667	0.530645722061356	0.467990415798552	0.406752706694084
OR10A6	0	0.575298269487405	0	0	0.195333911576544	0
OR10A3	0	0.861274507860595	0	0	0	0
NLRP10	1.49878265943598	1.75217800238378	1.59786990976946	1.9434341448884	1.56902594449475	1.47286933626652
EIF3F	6.70261889577071	6.94743656706803	6.8349382578447	6.64175000833911	6.93578428916739	6.71283236234177
TUB	1.02252032311194	1.49749981529688	0.905237490348702	1.08656122177962	1.20631296717425	1.14412238964138
LOC101927917	0	0	0	0	0	0
RIC3	1.35002323294596	1.27623046983237	1.40921545927852	1.42067191687603	1.41131391676262	1.07911729383597
LMO1	0.231653240289665	0.13059956932142	0.355327172796898	0	0.116510776470964	0.263247930870371
STK33	0.848150987795968	0.495363591283979	0.488013900988282	0.635802648204699	0.628085986825518	0.282597683989685
TRIM66	1.09396975461155	1.47937216806059	1.60259111850784	1.32322970816147	1.02827692979109	1.13989629719663
RPL27A	5.93934411532643	5.8149952830737	6.10670630765574	5.94821987617567	5.97806611438465	5.82035007328427
SNORA45A	3.92475911003925	3.93047905284644	2.169777153271	3.79073927782937	2.64841884765128	3.2897353892296
SNORA45B	4.10807153941719	4.22289266580318	4.52322051248431	4.16903483658808	3.86758833612229	4.88879990614411
ST5	6.4711025204232	6.25892762847978	6.07113260321207	6.08182599756878	5.81657909289483	5.9188642435167
AKIP1	4.90981819855043	5.15161126699637	5.26361455824754	5.04628127431221	5.14702262585248	5.01663717474453
C11orf16	0.198364346338004	0.401322200706724	0.211080738689223	0.132700494198741	0.0991961962919481	0.117294130382955
ASCL3	0	0.560625946319496	0	0	0	0
TMEM9B	6.40663051407295	6.28113667818543	6.32176392036178	6.61245665433987	6.5927081723696	6.60407246793252
TMEM9B-AS1	2.03518799888081	1.86329755414231	1.66002005323987	1.79318143871576	1.90013746425692	1.59115143063404
NRIP3	2.98011291464852	2.89586060622715	3.23273531088743	2.6900452266262	2.99610576829538	2.82340817705106
SCUBE2	1.70509603471117	2.16214724931983	1.59916919843731	1.83231783381641	2.49269567634683	1.92817701095508
MIR5691	0	0	0	0	0	0
KRT8P41	0	0	0	0	0	0
DENND5A	6.3564531481608	6.57776991780675	6.44894797714843	6.01405421095444	6.32086014450336	6.21039308085511
TMEM41B	5.3292152193233	5.29738901598867	5.38940508349524	5.6285117323704	5.3913566493128	5.6424931744527
IPO7	6.6521184812804	6.70591546752481	6.65919929196437	6.8280618390598	6.84994882699483	6.7515161483282
SNORA23	0	0	0	0	0	0
LOC644656	1.74772408728638	1.88780105571035	2.06494572361163	2.19209937260494	1.28597912685901	1.83496705198286
ZNF143	4.60001700974836	4.56546505095663	4.54428542610292	4.53308024731611	4.69600623938048	4.46460750031933
WEE1	4.77777761163167	5.06582103062391	4.70215236465683	4.9095023192546	4.73308547255855	4.82350068448466
SWAP70	5.08565763055146	5.01071135640503	5.09704128126292	4.93980517296008	5.15609327130729	5.00821218855709
LOC440028	0.515733827766982	1.2238832648021	0.177903785216991	0.311219061723408	0.724361087968965	0.884886077630123
SBF2-AS1	1.24007840162727	1.01858412163014	1.19408000421693	0.810117537065278	0.855623422670499	1.05918451597869
SBF2	4.01107742342414	3.93894119490527	3.83500123908925	3.7377811531497	3.63238583857202	3.74709217468286
LOC101928008	0.3132595058737	0	0	0	0.303591655391974	0
ADM	6.86942275866897	6.63396371341883	6.89036707214142	7.02681235701443	6.96865973205887	6.94088961226367
CAND1.11	0	0	0	0.241234979088948	0.182005735530193	0
AMPD3	2.69827677344305	2.52932310059451	2.37306345442168	2.40415557206042	2.53454523133409	2.48053385775058
MTRNR2L8	4.93468702708227	3.84805031209837	5.09879960403943	4.53234439117092	3.7470562638316	3.92179965506387
MIR4485	0	0	0	0	0	0
RNF141	4.44218025299176	4.15524372477016	4.19696875841341	4.0938817997106	4.0705310470673	3.72860583959006
MRVI1-AS1	0	0	0.418991513944495	0	0.204439487012054	0
LYVE1	0.0796310429553209	0.318406719021446	0	0.199587172560803	0.410162372926614	0.407177974757736
MRVI1	1.2137014249558	1.32469118543069	1.34863969399962	1.3070496989275	1.39151667359535	0.929679422218752
CTR9	5.3153256133647	5.32089670454515	5.2109203926874	5.40909147214272	5.41139649790015	5.35737410582925
EIF4G2	9.50039719095263	9.43158978208216	9.36277485093904	9.35035156099745	9.50106100768514	9.46572567191878
SNORD97	0	1.66624723406168	3.08330541858604	1.2054371310747	0.974450384023234	2.75296466056377
LOC101928053	0.448421648247527	0.548639596288738	0.333172026402595	0.212698905329555	0.160090690061916	0.0973767255439251
ZBED5	4.78408437030504	4.86287973271295	4.76681767279909	5.00864287257318	4.74649273745389	4.78913832534659
ZBED5-AS1	3.00191322796159	3.17682664536449	3.39746446297369	2.87421471218763	2.91159786371536	3.20218345670521
GALNT18	5.52931641600562	5.50757946009429	5.41294595766376	5.68481310630101	5.60008254430885	5.63101235289871
CSNK2A3	6.25442511239283	6.2601517481276	6.02569270610767	5.91485541497797	6.10496633316252	6.18000380678351
MIR4299	0	0	0	0	0	0
MIR8070	0	0	0	0	0	0
USP47	5.16995416367952	5.19694750838836	5.21784470311957	5.26962323365618	5.22809453667076	5.21961994994165
DKK3	8.56268634689851	8.90032029637575	8.7152252898492	8.99100837862177	9.3079611107088	9.09225271732588
MICAL2	6.83914713023081	7.06355591813904	7.15308032127438	6.63960846655445	6.90758815992829	6.84687259597682
MIR6124	0	0	0	0	0	0
MICALCL	4.00484417339545	4.36970825434665	4.02628624358236	4.55348978233536	4.16746245919631	4.24770322295698
PARVA	5.79125802786645	6.08376184193994	6.11408018924148	5.75110252815527	6.14607532980367	5.98304054973731
TEAD1	5.08794859373816	5.16518051599521	5.27254534683611	4.95500804475078	5.05256386675039	4.91950884688112
LINC00958	2.156399608319	2.05938671956255	2.79359998154801	2.64023647144024	2.40774117622958	2.82085404864761
RASSF10	3.02427622012307	2.99244132464555	3.29484711548514	3.03321364085057	3.18851878064506	3.21125800994638
ARNTL	4.81385582131858	4.91336757839897	5.02395335079808	4.66653504615025	4.679231352976	4.85462583478547
BTBD10	5.76757244130951	5.59158840391913	5.62442126874005	5.83478974585342	5.75231973918501	5.79947800356186
PTH	0	0.463860016114696	0	0	0	0
FAR1	5.75872599941604	5.84183145029325	5.82416929910117	5.80886174263194	5.8097131374287	5.77643219976622
SPON1	2.46707470892042	2.99469419680905	3.107065593206	2.67341542103544	2.58841135866936	2.76055066534083
RRAS2	6.16654648248903	6.16097470676269	6.20324822981166	6.25825818474952	6.35937291240005	6.16588843397521
COPB1	7.399288495849	7.38773519786978	7.37557310879067	7.36685222921515	7.53456394435145	7.41376780108502
PSMA1	7.48500096539421	7.48063705109435	7.5661135171631	7.55039205664932	7.59221159945831	7.63259507807156
PDE3B	0.703966715582713	0.204221438609197	0.103937749807491	0.165833756510259	0.319018373157364	0.181245851282469
CYP2R1	4.43331041709114	4.29990207965811	4.71730292832455	4.60782494399878	4.31353493264992	4.45680661121314
CALCA	0.680634368229074	1.0656398019403	1.60434252802644	1.12573311239754	1.35195329479542	1.38768800023394
CALCB	2.05827642158481	1.23102759264392	1.61316283372043	1.73920597280544	0.948798873168768	1.94356906739863
INSC	0.178369497593824	0.193049520980569	0	0.156649267517832	0.374698640160406	0.13859376715706
SOX6	0.365009871511591	0.514601946983192	0.3137632305829	0.260724017805542	0.510329472608546	0.334803727600925
MIR6073	0	0	0	0	0	0
C11orf58	6.40421860337255	6.32114530360398	6.39404862650133	6.45329791391087	6.54320475244914	6.41599445848551
PLEKHA7	3.35136911289686	3.39261019441748	3.0992477314094	3.12345609159913	2.81001483048768	3.06328087293884
OR7E14P	1.56486950017262	2.06905211927169	1.74638522937147	1.28698273886893	1.34302958381459	1.18020720419359
RPS13	9.06399547057886	9.09589868548185	9.35951547830578	9.09041874291818	9.1943578236392	9.18482943463841
PIK3C2A	4.73191428699408	4.86948169001905	4.76658453425462	4.80898435495973	4.74803778232615	4.74258917547593
NUCB2	6.26422027996069	6.1708234939772	6.52012438164092	6.43434222759214	6.77420502072973	6.59669198692761
NCR3LG1	1.57455467091485	1.95529587740038	1.75538429959461	2.16582278628809	1.79448963768296	1.7109374660841
KCNJ11	0.843991182184313	1.0270882411789	0.952168950482737	0.990831383069513	0.942132023606837	0.449396117077946
ABCC8	0.265056017666548	0.322809944637055	0.664620918385206	0.50010271850675	0.22274942862733	0.30075126201521
USH1C	0	0	0	0	0	0
OTOG	0	0	0	0	0	0
MYOD1	0	0	0	0	0	0
KCNC1	0.0715890855034528	0.0777179727407354	0.02591688947441	0.0316331148076385	0.156581685079653	0.0551650051107468
SERGEF	3.99645843027446	3.82675369689773	4.07107770417712	3.94367429629276	3.70494817184703	3.90993849322202
TPH1	0.303920808317034	0.327821173170526	0	0.861926725616226	0.294512693831094	0
SAAL1	3.90615390560236	3.97441614096246	4.37921532978251	4.07630811512459	4.27397775165553	4.24775635998023
SAA3P	0	0	0.305923593261681	0	0	0
MRGPRX3	5.10844663168111	5.25183916956785	5.04901190597612	5.57006748316433	6.2806153964286	5.76077461288789
MRGPRX4	1.12364627457101	1.04884588001441	1.47784005368089	1.41666298235006	2.42350699556017	1.48881788256994
LOC494141	0.26940454169471	0.078393040037593	0.286242135131765	0.181672969556362	0	0.160890933976293
SAA2-SAA4	1.8759696975208	1.74870900149428	1.47719996006847	1.66989184147758	0.852773152017951	1.95503706679102
SAA4	2.96842206334769	2.814459775873	2.58901625030125	2.37388655391496	2.23531946926846	2.43649213662718
SAA2	8.07426593278814	7.64318964265316	7.54385290211196	7.86619665171352	7.45497534116391	7.54949025353265
SAA1	11.3905898096111	11.0446422979941	11.1132347798328	11.3581777860119	11.4550572741724	11.1411994297983
HPS5	5.28312282231937	5.24330484609824	5.06226728633369	5.20015382026742	5.35491739661383	5.28124717306124
GTF2H1	5.46947884982577	5.48191089134364	5.39033914683512	5.41736559515378	5.60040750129359	5.61360532953916
LDHA	9.72979809382127	9.65502980625093	9.84581275620409	9.70015941669996	9.89530453905085	9.85178917061158
LDHC	1.14756191826015	1.21553813716103	0.437562995716607	0.657881092315098	0.890387824917879	0.326495539946296
LDHAL6A	0.0771394303255342	0.162865679394399	0.160170301904874	0	0.0745668234563564	0.0883074506334167
TSG101	6.7082007714666	6.65115123420644	6.69578781513594	6.55964631485653	6.88278109812503	6.60701405615325
UEVLD	4.58531383155725	4.62164400331632	4.51215098965662	4.18973462594672	4.48553922198606	4.29267116832874
SPTY2D1-AS1	0.259968023169022	0.717603863049632	0.396806314345729	0.600505830382692	0.362939204359751	0.295045519702089
SPTY2D1	4.89721304840705	4.70378015474004	4.85439247106957	4.83578921336841	4.82213104090183	4.81532719852186
TMEM86A	2.05952672572397	2.18056557267599	1.73485772260214	1.96327573692519	1.83301575444416	1.80878768270047
IGSF22	0.726553138288108	0.401099887744068	0.232599398181568	0.378008348950932	0.171790559071306	0.202235429483593
PTPN5	0.098537173368437	0	0	0	0.04842343641843	0.0574419553295093
MRGPRX1	0	0	0.173043221421921	0.391438957145133	0	0
MRGPRX2	0	0	0	0	0	0
ZDHHC13	4.93590992983654	5.07012731767905	4.89345477270516	5.06763349106412	5.05795316260401	4.9546553552185
CSRP3	0	0	0	0	0	0
E2F8	0.322098346083794	0.891663919158417	0	0.18922073392315	0.35174163904335	0.269447256744956
NAV2	4.14165914475064	4.0685389029334	4.17188428386965	4.10558783822915	4.10217248231604	3.98526087615783
NAV2-AS5	0	0	0	0	0	0
NAV2-AS4	0	0	0	0	0	0
MIR4486	0	0	0	0	0	0
LOC100126784	2.07900816651483	1.88095637142123	1.94075537329775	2.12860372944743	2.07886199263437	2.221241490156
MIR4694	0	0	0	0	0	0
NAV2-AS2	0	0	0	0.283830955322033	0.214904256261896	0
DBX1	0	0	0	0.23843392293889	0	0.396135417793276
HTATIP2	6.43382742819205	6.35892375171396	6.3301391282423	6.33805075817497	6.34225081170913	6.4211985512348
PRMT3	4.2839125322294	4.46369259623789	4.44309177532798	4.39360707283232	4.43662718986488	4.49418855981662
SLC6A5	0	0	0	0	0	0
NELL1	0	0	0	0	0.0578144481826558	0
ANO5	0.838382959260981	0.405340151721876	0.71145782513214	0.354373006217619	0.454443873332431	0.343979181630601
SLC17A6	0	0.0556867737158296	0	0	0	0
FANCF	3.84134413752967	3.31551883358609	3.23060657261981	3.52116838108963	3.49956090868629	3.42707951094969
GAS2	0.476419748349049	0.383020208896255	0.967911875568906	0.285961281503372	0.40480712412075	0.174384426430472
SVIP	4.67316447398583	4.63753841154905	4.31379727601633	4.5829047470162	4.34582019911385	4.38112334084941
CCDC179	0	0	0	0	0	0
MIR8054	0	0	0	0	0	0
LUZP2	0.214992406927713	0.196218444529273	0.0803268952186595	0.0496484321817492	0.240088789989869	0.127424228682675
ANO3	0.563642912516314	0.722500733016093	0.385777107006607	0.129257769659812	0.477567451853303	0.579573786303243
MUC15	2.71428618236552	2.3099740924189	1.98209825825431	2.07925990720518	1.34195889010822	1.97530452021004
SLC5A12	0	0.0351782522821447	0	0.0421676142012381	0	0
FIBIN	4.83171841461701	5.0398552856562	4.80988389523865	4.69333595801216	5.28301525889005	4.66149261284076
BBOX1	7.70884596149695	6.93408118386683	6.8577485774373	7.04851086666869	6.71369235827684	6.88329429779472
CCDC34	1.72851860497855	1.67928281445007	2.05074666131516	1.98617369376597	1.69362967039775	2.09377971385415
LGR4	4.37982836635965	4.44020941706592	4.08598405255942	4.62332178806763	4.5868629854043	4.59209638126172
LIN7C	4.26862905939913	4.2482953991444	4.18754705609498	4.34633776830364	4.28304653058645	4.14027004839824
BDNF-AS	0.840770739431143	0.325511075215318	0.675218297576453	0.840566823214957	0.579482921180072	0.761432021461428
MIR8087	0	0	0	0	0	0
LINC00678	0	0	0	0	0	0
BDNF	1.85791385960201	2.16179712499701	2.0562010096204	2.20893491112003	1.9060209419052	1.96758743236137
KIF18A	1.04624443797761	1.2519709026081	1.18264528406699	1.01260541200201	1.27759909491755	0.991840316661928
MIR610	0	0	0	0	0	0
METTL15	2.86725180167894	2.89356790078366	2.95699251933738	2.7735088565754	2.92765510452859	2.89225781506507
MIR8068	0	0	0	0	0	0
KCNA4	0	0	0	0	0	0
FSHB	0	0	0	0	0	0
ARL14EP	4.6964018294937	4.63260673599288	4.79342466247535	4.49728392164346	4.67898494459813	4.83038000172433
MPPED2	0.0281157368132172	0.0305622328842589	0.0882871270356285	0.0366460603940654	0.0538233076064579	0
DCDC5	0.162523317018152	0.175977112952262	0.173077486240234	0.159516112271185	0.157254116807923	0.228112355640209
